id,full_name,first_name,last_name,is_active
2451,Corsley Edwards,Corsley,Edwards,FALSE
346,Doug Edwards,Doug,Edwards,FALSE
76641,Franklin Edwards,Franklin,Edwards,FALSE
229,James Edwards,James,Edwards,FALSE
76643,Jay Edwards,Jay,Edwards,FALSE
2823,John Edwards,John,Edwards,FALSE
1630556,Kessler Edwards,Kessler,Edwards,TRUE
236,Kevin Edwards,Kevin,Edwards,FALSE
1630306,Rob Edwards,Rob,Edwards,FALSE
202197,Shane Edwards,Shane,Edwards,FALSE
1629053,Vincent Edwards,Vincent,Edwards,FALSE
76647,Johnny Egan,Johnny,Egan,FALSE
76648,Lonnie Eggleston,Lonnie,Eggleston,FALSE
76649,Eddie Ehlers,Eddie,Ehlers,FALSE
378,Craig Ehlo,Craig,Ehlo,FALSE
76651,Dick Eichhorst,Dick,Eichhorst,FALSE
458,Howard Eisley,Howard,Eisley,FALSE
1918,Obinna Ekezie,Obinna,Ekezie,FALSE
2064,Khalid El-Amin,Khalid,El-Amin,FALSE
76653,Don Eliason,Don,Eliason,FALSE
53,Mario Elie,Mario,Elie,FALSE
1629604,CJ Elleby,CJ,Elleby,FALSE
76655,Ray Ellefson,Ray,Ellefson,FALSE
1627740,Henry Ellenson,Henry,Ellenson,FALSE
201961,Wayne Ellington,Wayne,Ellington,FALSE
76656,Bob Elliott,Bob,Elliott,FALSE
251,Sean Elliott,Sean,Elliott,FALSE
76658,Alexander Ellis,Alexander,Ellis,FALSE
76664,Bo Ellis,Bo,Ellis,FALSE
107,Dale Ellis,Dale,Ellis,FALSE
1677,Harold Ellis,Harold,Ellis,FALSE
76661,Joe Ellis,Joe,Ellis,FALSE
1631165,Keon Ellis,Keon,Ellis,TRUE
111,LaPhonso Ellis,LaPhonso,Ellis,FALSE
1034,LeRon Ellis,LeRon,Ellis,FALSE
76663,Leroy Ellis,Leroy,Ellis,FALSE
101145,Monta Ellis,Monta,Ellis,FALSE
442,Pervis Ellison,Pervis,Ellison,FALSE
600010,Len Elmore,Len,Elmore,FALSE
1922,Francisco Elson,Francisco,Elson,FALSE
76667,Darrell Elston,Darrell,Elston,FALSE
2408,Melvin Ely,Melvin,Ely,FALSE
203954,Joel Embiid,Joel,Embiid,TRUE
76668,Wayne Embry,Wayne,Embry,FALSE
2765,Andre Emmett,Andre,Emmett,FALSE
76669,Ned Endress,Ned,Endress,FALSE
76670,Chris Engler,Chris,Engler,FALSE
76671,Wayne Englestad,Wayne,Englestad,FALSE
76672,A.J. English,A.J.,English,FALSE
76673,Alex English,Alex,English,FALSE
76674,Claude English,Claude,English,FALSE
76676,Jojo English,Jojo,English,FALSE
203119,Kim English,Kim,English,FALSE
76675,Scott English,Scott,English,FALSE
76677,Gene Englund,Gene,Englund,FALSE
203898,Tyler Ennis,Tyler,Ennis,FALSE
203516,James Ennis III,James,Ennis III,FALSE
76678,Ray Epps,Ray,Epps,FALSE
201623,Semih Erden,Semih,Erden,FALSE
76679,Bo Erias,Bo,Erias,FALSE
76680,Keith Erickson,Keith,Erickson,FALSE
76681,Julius Erving,Julius,Erving,FALSE
1915,Evan Eschmeyer,Evan,Eschmeyer,FALSE
76682,Jack Eskridge,Jack,Eskridge,FALSE
76683,Vincenzo Esposito,Vincenzo,Esposito,FALSE
1629234,Drew Eubanks,Drew,Eubanks,TRUE
76687,Bob Evans,Bob,Evans,FALSE
967,Brian Evans,Brian,Evans,FALSE
76685,Earl Evans,Earl,Evans,FALSE
1628980,Jacob Evans,Jacob,Evans,FALSE
1628393,Jawun Evans,Jawun,Evans,FALSE
202379,Jeremy Evans,Jeremy,Evans,FALSE
2230,Maurice Evans,Maurice,Evans,FALSE
76686,Mike Evans,Mike,Evans,FALSE
2501,Reggie Evans,Reggie,Evans,FALSE
201936,Tyreke Evans,Tyreke,Evans,FALSE
101137,Daniel Ewing,Daniel,Ewing,FALSE
121,Patrick Ewing,Patrick,Ewing,FALSE
201607,Patrick Ewing,Patrick,Ewing,FALSE
203957,Dante Exum,Dante,Exum,FALSE
201963,Christian Eyenga,Christian,Eyenga,FALSE
203105,Festus Ezeli,Festus,Ezeli,FALSE
76689,Johnny Ezersky,Johnny,Ezersky,FALSE
76690,Joe Fabel,Joe,Fabel,FALSE
76691,John Fairchild,John,Fairchild,FALSE
1629605,Tacko Fall,Tacko,Fall,FALSE
76692,Phil Farbman,Phil,Farbman,FALSE
202702,Kenneth Faried,Kenneth,Faried,FALSE
76693,Dick Farley,Dick,Farley,FALSE
200770,Jordan Farmar,Jordan,Farmar,FALSE
2824,Desmon Farmer,Desmon,Farmer,FALSE
76695,Jim Farmer,Jim,Farmer,FALSE
76694,Mike Farmer,Mike,Farmer,FALSE
1108,Tony Farmer,Tony,Farmer,FALSE
76696,Bob Faught,Bob,Faught,FALSE
203543,Vitor Faverani,Vitor,Faverani,FALSE
202324,Derrick Favors,Derrick,Favors,FALSE
201174,Nick Fazekas,Nick,Fazekas,FALSE
76697,Dave Fedor,Dave,Fedor,FALSE
76698,Bob Feerick,Bob,Feerick,FALSE
76699,Butch Feher,Butch,Feher,FALSE
994,Jamie Feick,Jamie,Feick,FALSE
76701,Ron Feiereisel,Ron,Feiereisel,FALSE
76702,George Feigenbaum,George,Feigenbaum,FALSE
76703,Dave Feitl,Dave,Feitl,FALSE
1627770,Kay Felder,Kay,Felder,FALSE
1626245,Cristiano Felicio,Cristiano,Felicio,FALSE
203467,Carrick Felix,Carrick,Felix,FALSE
101230,Noel Felix,Noel,Felix,FALSE
76704,Ray Felix,Ray,Felix,FALSE
101109,Raymond Felton,Raymond,Felton,FALSE
76705,Jake Fendley,Jake,Fendley,FALSE
76706,Bill Fenley,Bill,Fenley,FALSE
2724,Desmond Ferguson,Desmond,Ferguson,FALSE
1628390,Terrance Ferguson,Terrance,Ferguson,FALSE
201164,Rudy Fernandez,Rudy,Fernandez,FALSE
1628981,Bruno Fernando,Bruno,Fernando,TRUE
76707,Eric Fernsten,Eric,Fernsten,FALSE
76708,Al Ferrari,Al,Ferrari,FALSE
76709,Rolando Ferreira,Rolando,Ferreira,FALSE
273,Duane Ferrell,Duane,Ferrell,FALSE
1627812,Yogi Ferrell,Yogi,Ferrell,FALSE
76711,Arnie Ferrin,Arnie,Ferrin,FALSE
76712,Bob Ferry,Bob,Ferry,FALSE
198,Danny Ferry,Danny,Ferry,FALSE
201178,Kyrylo Fesenko,Kyrylo,Fesenko,FALSE
76713,Kenny Fields,Kenny,Fields,FALSE
202361,Landry Fields,Landry,Fields,FALSE
76714,Ron Filipek,Ron,Filipek,FALSE
76715,Greg Fillmore,Greg,Fillmore,FALSE
76716,Hank Finkel,Hank,Finkel,FALSE
714,Michael Finley,Michael,Finley,FALSE
76717,Danny Finn,Danny,Finn,FALSE
1627827,Dorian Finney-Smith,Dorian,Finney-Smith,TRUE
900,Matt Fish,Matt,Fish,FALSE
965,Derek Fisher,Derek,Fisher,FALSE
2809,Gerald Fitch,Gerald,Fitch,FALSE
1630238,Malik Fitts,Malik,Fitts,FALSE
76720,Bob Fitzgerald,Bob,Fitzgerald,FALSE
76719,Dick Fitzgerald,Dick,Fitzgerald,FALSE
2033,Marcus Fizer,Marcus,Fizer,FALSE
76721,Jerry Fleishman,Jerry,Fleishman,FALSE
76722,Al Fleming,Al,Fleming,FALSE
76723,Ed Fleming,Ed,Fleming,FALSE
313,Vern Fleming,Vern,Fleming,FALSE
2784,Luis Flores,Luis,Flores,FALSE
76725,Bruce Flowers,Bruce,Flowers,FALSE
76726,Sleepy Floyd,Sleepy,Floyd,FALSE
201938,Jonny Flynn,Jonny,Flynn,FALSE
1630201,Malachi Flynn,Malachi,Flynn,TRUE
76727,Mike Flynn,Mike,Flynn,FALSE
76728,Larry Fogle,Larry,Fogle,FALSE
76729,Jack Foley,Jack,Foley,FALSE
1829,Ike Fontaine,Ike,Fontaine,FALSE
76731,Levi Fontaine,Levi,Fontaine,FALSE
1631323,Simone Fontecchio,Simone,Fontecchio,TRUE
202880,Jeff Foote,Jeff,Foote,FALSE
1627854,Bryn Forbes,Bryn,Forbes,TRUE
201814,Gary Forbes,Gary,Forbes,FALSE
1630758,Aleem Ford,Aleem,Ford,FALSE
76732,Alphonso Ford,Alphonso,Ford,FALSE
2228,Alton Ford,Alton,Ford,FALSE
76733,Chris Ford,Chris,Ford,FALSE
76734,Don Ford,Don,Ford,FALSE
76735,Jake Ford,Jake,Ford,FALSE
76736,Phil Ford,Phil,Ford,FALSE
101213,Sharrod Ford,Sharrod,Ford,FALSE
726,Sherell Ford,Sherell,Ford,FALSE
2551,T.J. Ford,T.J.,Ford,FALSE
76738,Donnie Forman,Donnie,Forman,FALSE
76739,Bayard Forrest,Bayard,Forrest,FALSE
1630235,Trent Forrest,Trent,Forrest,TRUE
2218,Joseph Forte,Joseph,Forte,FALSE
202622,Courtney Fortson,Courtney,Fortson,FALSE
1504,Danny Fortson,Danny,Fortson,FALSE
76740,Fred Foster,Fred,Foster,FALSE
323,Greg Foster,Greg,Foster,FALSE
1902,Jeff Foster,Jeff,Foster,FALSE
76742,Rod Foster,Rod,Foster,FALSE
1630701,Michael Foster Jr.,Michael,Foster Jr.,TRUE
2238,Antonis Fotsis,Antonis,Fotsis,FALSE
203095,Evan Fournier,Evan,Fournier,TRUE
76744,Larry Foust,Larry,Foust,FALSE
76745,Jerry Fowler,Jerry,Fowler,FALSE
1762,Tremaine Fowlkes,Tremaine,Fowlkes,FALSE
1628368,De'Aaron Fox ,De'Aaron,Fox,TRUE
76746,Harold Fox,Harold,Fox,FALSE
76747,Jim Fox,Jim,Fox,FALSE
296,Rick Fox,Rick,Fox,FALSE
200751,Randy Foye,Randy,Foye,FALSE
1502,Adonal Foyle,Adonal,Foyle,FALSE
2499,Richie Frahm,Richie,Frahm,FALSE
1883,Steve Francis,Steve,Francis,FALSE
76748,Tellis Frank,Tellis,Frank,FALSE
76749,Nat Frankel,Nat,Frankel,FALSE
203479,Jamaal Franklin,Jamaal,Franklin,FALSE
1629606,Robert Franks,Robert,Franks,FALSE
204025,Tim Frazier,Tim,Frazier,FALSE
76750,Walt Frazier,Walt,Frazier,FALSE
76751,Will Frazier,Will,Frazier,FALSE
1626187,Michael Frazier II,Michael,Frazier II,FALSE
1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,FALSE
76752,Anthony Frederick,Anthony,Frederick,FALSE
202690,Jimmer Fredette,Jimmer,Fredette,FALSE
76753,World Free,World,Free,FALSE
202683,Enes Freedom,Enes,Freedom,FALSE
200777,Joel Freeland,Joel,Freeland,FALSE
76754,Donnie Freeman,Donnie,Freeman,FALSE
76755,Gary Freeman,Gary,Freeman,FALSE
76756,Rod Freeman,Rod,Freeman,FALSE
2782,Matt Freije,Matt,Freije,FALSE
76757,Frido Frey,Frido,Frey,FALSE
76758,Larry Friend,Larry,Friend,FALSE
76759,Pat Frink,Pat,Frink,FALSE
76760,Jim Fritsche,Jim,Fritsche,FALSE
101112,Channing Frye,Channing,Frye,FALSE
76761,Bernie Fryer,Bernie,Fryer,FALSE
76762,Frank Fucarino,Frank,Fucarino,FALSE
76763,Herm Fuetsch,Herm,Fuetsch,FALSE
76764,Joe Fulks,Joe,Fulks,FALSE
2673,Hiram Fuller,Hiram,Fuller,FALSE
957,Todd Fuller,Todd,Fuller,FALSE
76765,Tony Fuller,Tony,Fuller,FALSE
1628365,Markelle Fultz,Markelle,Fultz,TRUE
1444,Lawrence Funderburke,Lawrence,Funderburke,FALSE
76767,Terry Furlow,Terry,Furlow,FALSE
76768,Billy Gabor,Billy,Gabor,FALSE
1629117,Wenyen Gabriel,Wenyen,Gabriel,TRUE
2429,Dan Gadzuric,Dan,Gadzuric,FALSE
202070,Tony Gaffney,Tony,Gaffney,FALSE
1629655,Daniel Gafford,Daniel,Gafford,TRUE
101184,Deng Gai,Deng,Gai,FALSE
76769,Elmer R. Gainer,Elmer R.,Gainer,FALSE
76770,Corey Gaines,Corey,Gaines,FALSE
2558,Reece Gaines,Reece,Gaines,FALSE
202178,Sundiata Gaines,Sundiata,Gaines,FALSE
76771,Mike Gale,Mike,Gale,FALSE
76772,Chad Gallagher,Chad,Gallagher,FALSE
76773,Harry Gallatin,Harry,Gallatin,FALSE
201568,Danilo Gallinari,Danilo,Gallinari,TRUE
204038,Langston Galloway,Langston,Galloway,FALSE
76774,Dave Gambee,Dave,Gambee,FALSE
333,Kevin Gamble,Kevin,Gamble,FALSE
76776,Bob Gantt,Bob,Gantt,FALSE
200816,Jorge Garbajosa,Jorge,Garbajosa,FALSE
2092,Ruben Garces,Ruben,Garces,FALSE
2682,Alex Garcia,Alex,Garcia,FALSE
101128,Francisco Garcia,Francisco,Garcia,FALSE
76778,Earl Gardner,Earl,Gardner,FALSE
201242,Thomas Gardner,Thomas,Gardner,FALSE
76779,Vern Gardner,Vern,Gardner,FALSE
76780,Jack Garfinkel,Jack,Garfinkel,FALSE
1627868,Patricio Garino,Patricio,Garino,FALSE
1629636,Darius Garland,Darius,Garland,TRUE
76781,Gary Garland,Gary,Garland,FALSE
76782,Winston Garland,Winston,Garland,FALSE
76783,Dick Garmaker,Dick,Garmaker,FALSE
1612,Chris Garner,Chris,Garner,FALSE
76785,Bill Garnett,Bill,Garnett,FALSE
708,Kevin Garnett,Kevin,Garnett,FALSE
1831,Marlon Garnett,Marlon,Garnett,FALSE
1628656,Billy Garrett,Billy,Garrett,FALSE
76786,Calvin Garrett,Calvin,Garrett,FALSE
1051,Dean Garrett,Dean,Garrett,FALSE
203197,Diante Garrett,Diante,Garrett,FALSE
76788,Eldo Garrett,Eldo,Garrett,FALSE
1630585,Marcus Garrett,Marcus,Garrett,FALSE
76789,Rowland Garrett,Rowland,Garrett,FALSE
76790,Tom Garrick,Tom,Garrick,FALSE
76791,John Garris,John,Garris,FALSE
1619,Kiwane Garris,Kiwane,Garris,FALSE
1727,Pat Garrity,Pat,Garrity,FALSE
1630586,Usman Garuba,Usman,Garuba,TRUE
76793,Jim Garvin,Jim,Garvin,FALSE
1630568,Luka Garza,Luka,Garza,TRUE
201188,Marc Gasol,Marc,Gasol,FALSE
2200,Pau Gasol,Pau,Gasol,FALSE
76794,Frank Gates,Frank,Gates,FALSE
423,Chris Gatling,Chris,Gatling,FALSE
930,Kenny Gattison,Kenny,Gattison,FALSE
200752,Rudy Gay,Rudy,Gay,TRUE
76797,Ed Gayda,Ed,Gayda,FALSE
1845,Andrew Gaze,Andrew,Gaze,FALSE
1627771,Michael Gbinije,Michael,Gbinije,FALSE
1002,Reggie Geary,Reggie,Geary,FALSE
202087,Alonzo Gee,Alonzo,Gee,FALSE
761,Matt Geiger,Matt,Geiger,FALSE
101153,Mickael Gelabale,Mickael,Gelabale,FALSE
1904,Devean George,Devean,George,FALSE
76800,Jack George,Jack,George,FALSE
202331,Paul George,Paul,George,TRUE
76801,Tate George,Tate,George,FALSE
1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,FALSE
76802,Gus Gerard,Gus,Gerard,FALSE
76803,Derrick Gervin,Derrick,Gervin,FALSE
76804,George Gervin,George,Gervin,FALSE
76805,Gorham Getchell,Gorham,Getchell,FALSE
76806,John Gianelli,John,Gianelli,FALSE
76807,Dick Gibbs,Dick,Gibbs,FALSE
200789,Daniel Gibson,Daniel,Gibson,FALSE
76808,Dee Gibson,Dee,Gibson,FALSE
1626780,Jonathan Gibson,Jonathan,Gibson,FALSE
76809,Mel Gibson,Mel,Gibson,FALSE
76810,Mike Gibson,Mike,Gibson,FALSE
201959,Taj Gibson,Taj,Gibson,TRUE
76811,Ward Gibson,Ward,Gibson,FALSE
201592,J.R. Giddens,J.R.,Giddens,FALSE
1630581,Josh Giddey,Josh,Giddey,TRUE
201821,Trey Gilder,Trey,Gilder,FALSE
1628385,Harry Giles III,Harry,Giles III,FALSE
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,TRUE
1630264,Anthony Gill,Anthony,Gill,TRUE
2109,Eddie Gill,Eddie,Gill,FALSE
383,Kendall Gill,Kendall,Gill,FALSE
76812,Ben Gillery,Ben,Gillery,FALSE
1631221,Collin Gillespie,Collin,Gillespie,TRUE
1630273,Freddie Gillespie,Freddie,Gillespie,FALSE
76813,Gene Gillette,Gene,Gillette,FALSE
288,Armen Gilliam,Armen,Gilliam,FALSE
76815,Herm Gilliam,Herm,Gilliam,FALSE
600014,Artis Gilmore,Artis,Gilmore,FALSE
76817,Walt Gilmore,Walt,Gilmore,FALSE
76818,Chuck Gilmur,Chuck,Gilmur,FALSE
1938,Manu Ginobili,Manu,Ginobili,FALSE
1921,Gordan Giricek,Gordan,Giricek,FALSE
76819,Jack Givens,Jack,Givens,FALSE
202148,Mickell Gladness,Mickell,Gladness,FALSE
76820,George Glamack,George,Glamack,FALSE
76821,Gerald Glass,Gerald,Glass,FALSE
76822,Mike Glenn,Mike,Glenn,FALSE
76823,Norman Glick,Norman,Glick,FALSE
76824,Georgi Glouchkov,Georgi,Glouchkov,FALSE
76825,Clarence Glover,Clarence,Glover,FALSE
1901,Dion Glover,Dion,Glover,FALSE
2601,Andreas Glyniadakis,Andreas,Glyniadakis,FALSE
76826,Mike Gminski,Mike,Gminski,FALSE
203497,Rudy Gobert,Rudy,Gobert,TRUE
76827,Dan Godfread,Dan,Godfread,FALSE
76828,Tom Gola,Tom,Gola,FALSE
76829,Ben Goldfaden,Ben,Goldfaden,FALSE
924,Anthony Goldwire,Anthony,Goldwire,FALSE
101155,Ryan Gomes,Ryan,Gomes,FALSE
76830,Glen Gondrezick,Glen,Gondrezick,FALSE
76831,Grant Gondrezick,Grant,Gondrezick,FALSE
2400,Drew Gooden,Drew,Gooden,FALSE
76832,Gail Goodrich,Gail,Goodrich,FALSE
1864,Steve Goodrich,Steve,Goodrich,FALSE
203462,Archie Goodwin,Archie,Goodwin,FALSE
1629164,Brandon Goodwin,Brandon,Goodwin,FALSE
1630692,Jordan Goodwin,Jordan,Goodwin,TRUE
76833,Wilfred Goodwin,Wilfred,Goodwin,FALSE
203932,Aaron Gordon,Aaron,Gordon,TRUE
2732,Ben Gordon,Ben,Gordon,FALSE
204079,Drew Gordon,Drew,Gordon,FALSE
201569,Eric Gordon,Eric,Gordon,TRUE
76834,Lancaster Gordon,Lancaster,Gordon,FALSE
76835,Paul Gordon,Paul,Gordon,FALSE
101162,Marcin Gortat,Marcin,Gortat,FALSE
76836,Leo Gottlieb,Leo,Gottlieb,FALSE
202726,Andrew Goudelock,Andrew,Goudelock,FALSE
76837,Bato Govedarica,Bato,Govedarica,FALSE
76838,Joe Graboski,Joe,Graboski,FALSE
76839,Ricky Grace,Ricky,Grace,FALSE
1628984,Devonte' Graham ,Devonte',Graham,TRUE
37,Greg Graham,Greg,Graham,FALSE
101121,Joey Graham,Joey,Graham,FALSE
76843,Mal Graham,Mal,Graham,FALSE
76841,Orlando Graham,Orlando,Graham,FALSE
76842,Paul Graham,Paul,Graham,FALSE
101211,Stephen Graham,Stephen,Graham,FALSE
1626203,Treveon Graham,Treveon,Graham,FALSE
76844,Jim Grandholm,Jim,Grandholm,FALSE
97,Ronnie Grandison,Ronnie,Grandison,FALSE
101122,Danny Granger,Danny,Granger,FALSE
76847,Stewart Granger,Stewart,Granger,FALSE
258,Brian Grant,Brian,Grant,FALSE
76850,Bud Grant,Bud,Grant,FALSE
202,Gary Grant,Gary,Grant,FALSE
285,Greg Grant,Greg,Grant,FALSE
265,Harvey Grant,Harvey,Grant,FALSE
270,Horace Grant,Horace,Grant,FALSE
203924,Jerami Grant,Jerami,Grant,TRUE
1626170,Jerian Grant,Jerian,Grant,FALSE
76852,Josh Grant,Josh,Grant,FALSE
1514,Paul Grant,Paul,Grant,FALSE
76853,Travis Grant,Travis,Grant,FALSE
1629055,Donte Grantham,Donte,Grantham,FALSE
76854,Don Grate,Don,Grate,FALSE
76855,Butch Graves,Butch,Graves,FALSE
1629755,Hassani Gravett,Hassani,Gravett,FALSE
201189,Aaron Gray,Aaron,Gray,FALSE
1070,Devin Gray,Devin,Gray,FALSE
1516,Ed Gray,Ed,Gray,FALSE
1026,Evric Gray,Evric,Gray,FALSE
76859,Gary Gray,Gary,Gray,FALSE
1627982,Josh Gray,Josh,Gray,FALSE
76860,Leonard Gray,Leonard,Gray,FALSE
76861,Stuart Gray,Stuart,Gray,FALSE
76862,Sylvester Gray,Sylvester,Gray,FALSE
76863,Wyndol Gray,Wyndol,Gray,FALSE
81,Jeff Grayer,Jeff,Grayer,FALSE
76865,Bob Greacen,Bob,Greacen,FALSE
920,A.C. Green,A.C.,Green,FALSE
1631260,AJ Green,AJ,Green,TRUE
201980,Danny Green,Danny,Green,TRUE
101209,Devin Green,Devin,Green,FALSE
203110,Draymond Green,Draymond,Green,TRUE
203475,Erick Green,Erick,Green,FALSE
101123,Gerald Green,Gerald,Green,FALSE
203210,JaMychal Green,JaMychal,Green,TRUE
1630224,Jalen Green,Jalen,Green,TRUE
1629750,Javonte Green,Javonte,Green,TRUE
201145,Jeff Green,Jeff,Green,TRUE
76867,Johnny Green,Johnny,Green,FALSE
1630182,Josh Green,Josh,Green,TRUE
76868,Ken Green,Ken,Green,FALSE
76869,Kenny Green,Kenny,Green,FALSE
600011,Lamar Green,Lamar,Green,FALSE
1036,Litterial Green,Litterial,Green,FALSE
76872,Luther Green,Luther,Green,FALSE
76873,Mike Green,Mike,Green,FALSE
76874,Rickey Green,Rickey,Green,FALSE
76875,Sean Green,Sean,Green,FALSE
76877,Si Green,Si,Green,FALSE
76876,Sidney Green,Sidney,Green,FALSE
76878,Steve Green,Steve,Green,FALSE
201192,Taurean Green,Taurean,Green,FALSE
76879,Tommy Green,Tommy,Green,FALSE
2584,Willie Green,Willie,Green,FALSE
201590,Donte Greene,Donte,Greene,FALSE
101158,Orien Greene,Orien,Greene,FALSE
76880,Jerry Greenspan,Jerry,Greenspan,FALSE
76881,David Greenwood,David,Greenwood,FALSE
76882,Hal Greer,Hal,Greer,FALSE
2696,Lynn Greer,Lynn,Greer,FALSE
76883,Gary Gregor,Gary,Gregor,FALSE
76884,Claude Gregory,Claude,Gregory,FALSE
76885,John Greig,John,Greig,FALSE
76886,Norm Grekin,Norm,Grekin,FALSE
76887,Kevin Grevey,Kevin,Grevey,FALSE
1631100,AJ Griffin,AJ,Griffin,TRUE
1559,Adrian Griffin,Adrian,Griffin,FALSE
201933,Blake Griffin,Blake,Griffin,TRUE
2204,Eddie Griffin,Eddie,Griffin,FALSE
76888,Greg Griffin,Greg,Griffin,FALSE
76889,Paul Griffin,Paul,Griffin,FALSE
201981,Taylor Griffin,Taylor,Griffin,FALSE
76890,Darrell Griffith,Darrell,Griffith,FALSE
76891,Chuck Grigsby,Chuck,Grigsby,FALSE
1629656,Quentin Grimes,Quentin,Grimes,TRUE
1575,Derek Grimm,Derek,Grimm,FALSE
76893,George Grimshaw,George,Grimshaw,FALSE
76894,Dick Groat,Dick,Groat,FALSE
76895,Bob Gross,Bob,Gross,FALSE
76896,Jerry Grote,Jerry,Grote,FALSE
76897,Alex Groza,Alex,Groza,FALSE
101219,Anthony Grundy,Anthony,Grundy,FALSE
76899,Ernie Grunfeld,Ernie,Grunfeld,FALSE
76900,Gene Guarilia,Gene,Guarilia,FALSE
76901,Petur Gudmundsson,Petur,Gudmundsson,FALSE
1629741,Marko Guduric,Marko,Guduric,FALSE
76902,Richie Guerin,Richie,Guerin,FALSE
339,Tom Gugliotta,Tom,Gugliotta,FALSE
76903,Andres Guibert,Andres,Guibert,FALSE
76904,Jay Guidinger,Jay,Guidinger,FALSE
76905,Coulby Gunther,Coulby,Gunther,FALSE
76906,Dave Gunther,Dave,Gunther,FALSE
76907,Al Guokas,Al,Guokas,FALSE
76908,Matt Guokas,Matt,Guokas,FALSE
76909,Matt Guokas,Matt,Guokas,FALSE
203268,Jorge Gutierrez,Jorge,Gutierrez,FALSE
1629657,Kyle Guy,Kyle,Guy,FALSE
2062,A.J. Guyton,A.J.,Guyton,FALSE
2775,Ha Seung-jin,,Ha Seung-jin,FALSE
1629060,Rui Hachimura,Rui,Hachimura,TRUE
76910,Rudy Hackett,Rudy,Hackett,FALSE
201632,Hamed Haddadi,Hamed,Haddadi,FALSE
76911,Scott Haffner,Scott,Haffner,FALSE
76912,Cliff Hagan,Cliff,Hagan,FALSE
76913,Glenn Hagan,Glenn,Hagan,FALSE
1630204,Ashton Hagans,Ashton,Hagans,FALSE
76914,Bob Hahn,Bob,Hahn,FALSE
76915,Al Hairston,Al,Hairston,FALSE
76916,Happy Hairston,Happy,Hairston,FALSE
76917,Lindsay Hairston,Lindsay,Hairston,FALSE
201612,Malik Hairston,Malik,Hairston,FALSE
203798,PJ Hairston,PJ,Hairston,FALSE
2409,Marcus Haislip,Marcus,Haislip,FALSE
76918,Chuck Halbert,Chuck,Halbert,FALSE
76919,Harvey Halbrook,Harvey,Halbrook,FALSE
76920,Bruce Hale,Bruce,Hale,FALSE
917,Jack Haley,Jack,Haley,FALSE
1630169,Tyrese Haliburton,Tyrese,Haliburton,TRUE
76922,Shaler Halimon,Shaler,Halimon,FALSE
1628985,Devon Hall,Devon,Hall,FALSE
1629743,Donta Hall,Donta,Hall,FALSE
1631160,Jordan Hall,Jordan,Hall,TRUE
1630221,Josh Hall,Josh,Hall,FALSE
200837,Mike Hall,Mike,Hall,FALSE
1629788,Tyler Hall,Tyler,Hall,FALSE
76923,Jeff Halliburton,Jeff,Halliburton,FALSE
1032,Darvin Ham,Darvin,Ham,FALSE
984,Steve Hamer,Steve,Hamer,FALSE
76925,Dale Hamilton,Dale,Hamilton,FALSE
1627772,Daniel Hamilton,Daniel,Hamilton,FALSE
76926,Dennis Hamilton,Dennis,Hamilton,FALSE
202706,Jordan Hamilton,Jordan,Hamilton,FALSE
203120,Justin Hamilton,Justin,Hamilton,FALSE
76927,Ralph Hamilton,Ralph,Hamilton,FALSE
1888,Richard Hamilton,Richard,Hamilton,FALSE
76928,Roylee Hamilton,Roylee,Hamilton,FALSE
76929,Steve Hamilton,Steve,Hamilton,FALSE
2347,Tang Hamilton,Tang,Hamilton,FALSE
676,Thomas Hamilton,Thomas,Hamilton,FALSE
1985,Zendon Hamilton,Zendon,Hamilton,FALSE
903,Geert Hammink,Geert,Hammink,FALSE
67,Tom Hammonds,Tom,Hammonds,FALSE
1627773,AJ Hammons,AJ,Hammons,FALSE
1630181,R.J. Hampton,R.J.,Hampton,TRUE
241,Darrin Hancock,Darrin,Hancock,FALSE
1052,Ben Handlogten,Ben,Handlogten,FALSE
76935,Cecil Hankins,Cecil,Hankins,FALSE
76936,Phil Hankinson,Phil,Hankinson,FALSE
1628605,Dusty Hannahs,Dusty,Hannahs,FALSE
76937,Alex Hannum,Alex,Hannum,FALSE
76938,Don Hanrahan,Don,Hanrahan,FALSE
76939,Rollen Hans,Rollen,Hans,FALSE
203162,Ben Hansbrough,Ben,Hansbrough,FALSE
201946,Tyler Hansbrough,Tyler,Hansbrough,FALSE
76942,Bob Hansen,Bob,Hansen,FALSE
76940,Glenn Hansen,Glenn,Hansen,FALSE
76941,Lars Hansen,Lars,Hansen,FALSE
2580,Travis Hansen,Travis,Hansen,FALSE
1682,Reggie Hanson,Reggie,Hanson,FALSE
76944,Bill Hanzlik,Bill,Hanzlik,FALSE
202376,Luke Harangody,Luke,Harangody,FALSE
358,Anfernee Hardaway,Anfernee,Hardaway,FALSE
896,Tim Hardaway,Tim,Hardaway,FALSE
203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,TRUE
201935,James Harden,James,Harden,TRUE
76945,Reggie Harding,Reggie,Harding,FALSE
76946,Charlie Hardnett,Charlie,Hardnett,FALSE
76947,Alan Hardy,Alan,Hardy,FALSE
1630702,Jaden Hardy,Jaden,Hardy,TRUE
76948,James Hardy,James,Hardy,FALSE
